x_c,Cp_upper,Cp_lower
1e-06,-73.49743094929062,31.222271810478507
0.0003953013863490784,-20.31073715098549,-15.044764567620087
0.0015805804926520839,-7.47236057525848,-4.840415518308627
0.003553963149013295,-4.632171370580614,-2.8786985041356576
0.006312329031833319,-3.3526498735896286,-2.038760638434857
0.009851316597681903,-2.6141892499925805,-1.5643285305245702
0.014165329979794972,-2.1299812218676353,-1.2563717908709036
0.01924754783628979,-1.786221202600625,-1.0387049915051478
0.02508993413610866,-1.5283678362302462,-0.8755964118029763
0.03168325086563606,-1.3269076187140176,-0.7479823952857543
0.039017072635896655,-1.16444868780095,-0.6447410337596959
0.04707980316723842,-1.0300721667417525,-0.5589434630137574
0.05585869362543405,-0.9165795266715437,-0.4860512012413403
0.06533986278020876,-0.8190371930931306,-0.4229722811255545
0.07550831895431803,-0.7339559010074939,-0.36753290535406125
0.08634798372847136,-0.6588031524561312,-0.31816528443062253
0.09784171736461761,-0.591700732272095,-0.27371476513151005
0.10997134590739394,-0.5312300285821278,-0.2333160769117323
0.12271768992088494,-0.47630272843391674,-0.1963113115032686
0.13606059481525296,-0.42607255114565595,-0.16219400848941384
0.14997896271528732,-0.3798735286460644,-0.13057008223562083
0.16445078582048162,-0.3371759202277572,-0.10112991281215158
0.17945318120388998,-0.2975541215240591,-0.07362801949025326
0.19496242699473781,-0.2606629071706274,-0.047867998950452295
0.21095399988757585,-0.2262195773034953,-0.02369119347281845
0.22740261391866617,-0.1939903619603764,-0.0009680518565258617
0.244282260448289,-0.16377994779293892,0.02040853112930717
0.261566249285747,-0.13542333032594614,0.0405283969908036
0.27922725089204403,-0.10877942398090877,0.05946818342080061
0.29723733959350307,-0.08372601933323152,0.0772945190263644
0.3155680377379961,-0.06015578664579292,0.09406654134971683
0.33419036072396613,-0.0379731020889813,0.1098378783197771
0.35307486283103956,-0.017091528343888662,0.12465819884793411
0.37219168377976264,0.0025681787720709115,0.13857441351224878
0.391510595946841,0.02107963686943372,0.15163158828258916
0.41100105216122484,0.038512054483239355,0.16387362105711722
0.43063223400546596,0.05493116129025945,0.17534372104242535
0.45037310054596924,0.07039990087846987,0.1860847237566901
0.47019243741509004,0.08497892686129058,0.19613926898597248
0.49005890616746495,0.0987269362329016,0.20554986488896035
0.509941093832535,0.11170086854521094,0.2143588582697749
0.52980756258491,0.12395599534096986,0.22260832856266283
0.5496268994540309,0.1355459209974137,0.23033992110463175
0.5693677659945341,0.14652251349566325,0.23759463367060418
0.5889989478387752,0.1569357814652332,0.2444125689051773
0.608489404053159,0.16683371203397865,0.25083266412636746
0.6278083162202375,0.17626208244795938,0.2568924089419694
0.6469251371689605,0.18526425704236332,0.2626275601652079
0.665809639276034,0.1938809798910699,0.26807186261165916
0.684431962262004,0.20215017230050258,0.2732567834822557
0.7027626604064969,0.21010674321509365,0.2782112671723506
0.720772749107956,0.21778241954766778,0.28296151648506707
0.7384337507142531,0.22520560242526783,0.28753080536334424
0.7557177395517111,0.23240125434194878,0.29193932738804207
0.7725973860813338,0.23939082123132993,0.2962040834206666
0.7890460001124242,0.24619219251219202,0.3003388109016904
0.8050375730052621,0.2528197012228977,0.30435395645505275
0.82054681879611,0.25928416544810734,0.3082566926020251
0.8355492141795184,0.26559297135989474,0.3120509785610642
0.8500210372847126,0.27175019735066763,0.31573766431198325
0.8639394051847471,0.2777567779343856,0.3193146363412639
0.8772823100791152,0.2836107053420811,0.3227770027683974
0.8900286540926061,0.2893072660452386,0.32611731488932316
0.9021582826353824,0.29483930881197357,0.32932582156891305
0.9136520162715287,0.3001975403435872,0.3323907523780763
0.924491681045682,0.3053708440580589,0.3352986249080727
0.9346601372197912,0.3103466171866627,0.33803457130974657
0.944141306374566,0.3151111210358851,0.3405826788047347
0.9529201968327616,0.3196498390400926,0.34292633870047595
0.9609829273641034,0.3239478370942763,0.3450485983146432
0.9683167491343639,0.3279901206108675,0.34693251017783444
0.9749100658638914,0.3317619827890696,0.3485614729351694
0.9807524521637103,0.33524933871926227,0.34991955850787476
0.985834670020205,0.338439040163948,0.35099182030027254
0.9901486834023181,0.3413191661571353,0.35176457754263635
0.9936876709681668,0.343879284942975,0.3522256712432095
0.9964460368509866,0.3461106832198555,0.35236468767135
0.9984194195073479,0.348006559168863,0.35217314580917464
0.9996046986136509,0.34956217631040964,0.35164464577615717
0.999999999,0.35068750131102683,0.35069081284040354
