x_c,Cp_upper,Cp_lower
1e-06,-69.2699150354094,35.44978772435972
0.0003953013863490784,-16.77518697912493,-11.509214395759528
0.0015805804926520839,-6.24108296590177,-3.609137908951917
0.003553963149013295,-3.8810843831089867,-2.1276115166640306
0.006312329031833319,-2.8135088223871803,-1.4996195872324085
0.009851316597681903,-2.1963374719408653,-1.146476752472855
0.014165329979794972,-1.7913459205937814,-0.9177364895970497
0.01924754783628979,-1.5037285831900475,-0.7562123720945704
0.02508993413610866,-1.2879714114269243,-0.6351999869996544
0.03168325086563606,-1.1194186173140408,-0.5404933938857774
0.039017072635896655,-0.9835297156448848,-0.4638220616036308
0.04707980316723842,-0.8711706037662025,-0.4000419000382075
0.05585869362543405,-0.776316453880256,-0.34578812845005263
0.06533986278020876,-0.6948362456712611,-0.298771333703685
0.07550831895431803,-0.6238070203713386,-0.257384024717906
0.08634798372847136,-0.5611063087674558,-0.22046844074194716
0.09784171736461761,-0.5051591825317346,-0.1871732153911497
0.10997134590739394,-0.45477541803274113,-0.1568614663623457
0.12271768992088494,-0.40904132444019803,-0.1290499075095499
0.13606059481525296,-0.3672458951821482,-0.10336735252590606
0.14997896271528732,-0.3288291675578965,-0.07952572114745293
0.16445078582048162,-0.2933453369237674,-0.05729932950816177
0.17945318120388998,-0.26043590742262696,-0.036509805388821134
0.19496242699473781,-0.2298098165585189,-0.017014908338343793
0.21095399988757585,-0.20122850022586392,0.0012998836048129236
0.22740261391866617,-0.1744945205786858,0.01852778952516472
0.244282260448289,-0.14944280612657557,0.03474567279567052
0.261566249285747,-0.1259338369924318,0.05001789032431794
0.27922725089204403,-0.1038482999248984,0.06439930747681098
0.29723733959350307,-0.08308286930254481,0.07793766905705111
0.3155680377379961,-0.06354686211618522,0.09067546587932453
0.33419036072396613,-0.045159579712061415,0.10265140069669698
0.35307486283103956,-0.027848195394292674,0.1139015317975301
0.37219168377976264,-0.01154608045636088,0.12446015428381699
0.391510595946841,0.0038085143542308103,0.13436046576738625
0.41100105216122484,0.01827348692920272,0.1436350535030806
0.43063223400546596,0.03190367305699106,0.15231623280915696
0.45037310054596924,0.04475143841495405,0.1604362612931743
0.47019243741509004,0.05686710727656427,0.16802744940124617
0.49005890616746495,0.0682992561207155,0.17512218477677424
0.509941093832535,0.07909489586371271,0.18175288558827668
0.52980756258491,0.08929956295060677,0.18795189617229974
0.5496268994540309,0.09895733678720853,0.19375133689442658
0.5693677659945341,0.10811079877903651,0.19918291895397744
0.5889989478387752,0.11680094642819225,0.20427773386813633
0.608489404053159,0.12506707441794315,0.20906602651033193
0.6278083162202375,0.1329466333089665,0.21357695980297653
0.6469251371689605,0.14047507532160647,0.21783837844445103
0.665809639276034,0.14768569564079725,0.22187657836138652
0.684431962262004,0.15460947672222725,0.22571608790398034
0.7027626604064969,0.16127494217634936,0.22937946613360632
0.720772749107956,0.16770802594439496,0.23288712288179422
0.7384337507142531,0.17393196164640684,0.23625716458448326
0.7557177395517111,0.17996719616894938,0.2395052692150427
0.7725973860813338,0.1858313307661298,0.24264459295546648
0.7890460001124242,0.19153909217080364,0.245685710560302
0.8050375730052621,0.19710233545510253,0.24863659068725757
0.82054681879611,0.20253007964309383,0.2515026067970116
0.8355492141795184,0.20782857636779864,0.2542865835689681
0.8500210372847126,0.21300141118440305,0.2569888781457187
0.8639394051847471,0.2180496365068204,0.2596074949136987
0.8772823100791152,0.222971934531033,0.2621382319573493
0.8900286540926061,0.22776480795178233,0.2645748567958669
0.9021582826353824,0.23242279577388467,0.2669093085308241
0.9136520162715287,0.23693871107142067,0.2691319231059098
0.924491681045682,0.24130389716144537,0.2712316780114592
0.9346601372197912,0.24550849833702137,0.27319645246010527
0.944141306374566,0.24954174105182333,0.27501329882067294
0.9529201968327616,0.2533922212660359,0.27666872092641925
0.9609829273641034,0.2570481935533844,0.27814895477375123
0.9683167491343639,0.26049785753199717,0.2794402470989641
0.9749100658638914,0.2637296372166457,0.28052912736274555
0.9807524521637103,0.26673244899654874,0.28140266878516124
0.985834670020205,0.2694959541175259,0.28204873425385046
0.9901486834023181,0.27201079178715815,0.2824562031726592
0.9936876709681668,0.27426878932435655,0.2826151756245911
0.9964460368509866,0.2762631461307351,0.2825171505822296
0.9984194195073479,0.2779885886710593,0.28215517531137096
0.9996046986136509,0.2794414941017528,0.2815239635675003
0.999999999,0.2805496698958838,0.28055298142526053
